userName,score,content
Pengguna Google,1,"jelek bgtt apaan gw bolak balik berlangganan kek susah bgt, dipersulit mulu ngeselinnn ga guna, udh premium student tiba2 ga langganan lagi, mau di bayar susah amat ga jelas, benerin dongg ini apk nya, gajelas bgt."
Pengguna Google,5,mohon di kurangi iklannya
Pengguna Google,3,enak sih lagu nya tapi knp tiba tiba gak bisa nyetel lagu nya pdhl lagi butuh bgt buat belajar malah di suruh bayar udh gak asik
Pengguna Google,5,Mantap juga ya
Pengguna Google,1,Mantabbbbbbbbbbbbbbbbb bagussssss
Pengguna Google,5,Good
Pengguna Google,5,Aku suka
Pengguna Google,5,Saya suka banget dengan Spotify in banyak lagunya
Pengguna Google,5,Sangat bagus jika untuk mendengar lagu Dan lagu nya nya juga bermacam macam...
Pengguna Google,4,boleh lah untuk orang yang suka dengerin musik (lumayan)
Pengguna Google,5,buat apknya si bagus tapi ni ya buat kalian yang bilang ga usah premium daripada kalian bilang gitu mending download yang mood bisa kan disitu jelas gratis semua
Pengguna Google,5,Sangat bagus
Pengguna Google,1,banyak erornya
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,keren
Pengguna Google,4,Jangan kalau putar playlist yang kita buat lagu nya jangan diganti yang lain harusnya yang sesuai urutan
Pengguna Google,1,Iklan tok larang
Pengguna Google,4,Saya kasih bintang 4 dulu karena kemarin saya mau langganan individual gagal terus.
Pengguna Google,3,kebanyakan iklan
Pengguna Google,5,Sangat banyak lagu
Pengguna Google,5,bagus bgt apa lagi klo udh premium
Pengguna Google,5,Suka sama appnya
Pengguna Google,5,kualitas premium layak👍👍👍
Pengguna Google,5,Bagus bgt
Pengguna Google,1,"Sorry dah ya Gw otw uninstall anjir wkwkkw, kapitaslis bet ni aplikasi, dalam mode gratis walaupun ada iklan gw ngk masalah, cuman masalahnya sekarang udah dibatesin lagunya cuma boleh puter beberapa doang, habis itu harus ke premium lah kocak, udah dapet duid dari iklan, kudu ke premium lagi wkwkwk."
Pengguna Google,5,Menemani kerja
Pengguna Google,1,"no judge but apl nya tu skrg srkh bgt, apalgi gua user gratis kudu nonton iklan bnyk bgt, mn pilihan lagu ny cm dikasi 6."
Pengguna Google,5,Seru bisa dengerin lagu sambil main gem
Pengguna Google,5,Baguss tapi diperbaiki lagii
Pengguna Google,5,"Membantu saya mendengarkan musik,makasih spotify"
Pengguna Google,5,Okayy
Pengguna Google,5,So good
Pengguna Google,5,Harus ada system play lanjutan dong
Pengguna Google,5,Keren
Pengguna Google,5,Aplikasi yang sangat baik bagi yang menyukai musik
Pengguna Google,5,"aplikasinya bagus,,tapi tolong hilangin dong iklanya"
Pengguna Google,5,"Bagus, Enak, Mantap"
Pengguna Google,5,mantap
Pengguna Google,5,semua lagu kesukaan sy ad di dlm sini
Pengguna Google,2,udah premium tetep ada iklan
Pengguna Google,5,Baik & bagus
Pengguna Google,3,Hanya spotify tidak mendukung musik local
Pengguna Google,5,Aplikasi keren dan update terus
Pengguna Google,1,Harus bayar!!
Pengguna Google,5,"Spotify adalah aplikasi kesukaanku!!, dan banyak lagu yang boleh di mainkan dan ingin mainkan lagu juga gak usah pake iklan, juga spotify bebas iklan, sekian dari saya😁"
Pengguna Google,4,"Hampir semua lagu fav ku liriknya ilang, gk asik gk bisa karaoke. Kalo udah kembali baru kunaikkan lagi ratingnya"
Pengguna Google,3,"woi Spotify kenapa suka mati nyala sendiri dahh?? dlu gw ga premium ga ky gini, ini gw udh bayar premium malah kualitasnya memburuk, adek sedih la bang,, nak mendengar la la lost you pun tak sronok"
Pengguna Google,5,Bagus lagunya kalo bisa gratis
Pengguna Google,3,Aplikasinya bagus dan menarik
Pengguna Google,5,Sukaa
Pengguna Google,5,Spotify aplikasi yang sangat keren bisa mendengarkan lagu tampa batas dan lagunya ada semua aku beri bintamg 5 karena aplikasinya sangat keren:)
Pengguna Google,5,Luar biasa mendapatakan pengalaman bermusik dengan nyaman di Sportify
Pengguna Google,5,Puas sy dengan aplikasi musik ini
Pengguna Google,5,Aplikasi Yabg Sangat Memuaskan
Pengguna Google,5,"bagus,kualitas suaranya jernih.walaupun berbayar tp masih bisa menikmati lagu gratis nya juga."
Pengguna Google,1,kebanyakan ganti versi
Pengguna Google,5,Mantaaap😍
Pengguna Google,5,"Bagus banget, jadi bisa main game sambil nyetel lagu favorit"
Pengguna Google,5,Baguss bngett apk nya 😍
Pengguna Google,1,gw nyari lagu sesuai pilihan malah ke putar lagu lain
Pengguna Google,5,Bagus
Pengguna Google,5,Baguss
Pengguna Google,1,Udh premium tp ttp ada iklanya💔
Pengguna Google,5,Aku kasih bintang 5 soal nya enak semua lagu nya pokok nya gitu lah
Pengguna Google,5,oke jos
Pengguna Google,5,Vmbaguss
Pengguna Google,1,Gw milih lagu malah keluar lagu lain anehh nih apk
Pengguna Google,5,Buat dengerin lagu Hanya di Spotify
Pengguna Google,5,Bagus
Pengguna Google,3,min kurangin iklannya masa saya baru dengerin 1 lagu habis selesai satu lagu itu langsung iklan kalau iklan nya 1 gapapa ini 4 langsung iklannya min tolong dikurangin
Pengguna Google,4,"Semua lagu bisa di masukin ke playlist yang aku suka,ga bisa tidur kalo ga dengerin di Spotify (walau ada iklan)"
Pengguna Google,5,Nice
Pengguna Google,2,"APAAN BANGET GA BISA BELI PREMIUM, ga premium dapet limit denger lagu trs iklan mulu, gaada liriknya juga, eh giliran mau premium malah gabisa, gakjelas mau nya apa kali, repot kocak repot dih."
Pengguna Google,5,lagunya bagus dan juga banyak pilihan musik/playlist
Pengguna Google,4,Ok
Pengguna Google,5,"Sy suka mendengarkan musik ketika sendiri, sibuk supaya terhibur"
Pengguna Google,5,Keren ... Music nya Ok.
Pengguna Google,5,Bagus menarik lagunya udah dari bebagai dunia lagi
Pengguna Google,5,Bagus.. Sangat puas lagunya. Enak2 lagunya
Pengguna Google,5,Putar musik
Pengguna Google,5,Ole
Pengguna Google,4,bagus banget aplikasi nya apa lagi kalo gratis
Pengguna Google,5,No debat dah Lu cobain sendiri pasti ketagihan
Pengguna Google,5,Good
Pengguna Google,1,kenapa di saat buka Spotify ada pemberitahuan kamu sedang offline padahal data nyala jaringan lancar gimana sih bajingannnnn masih gabisa di buka gimana sih eeee
Pengguna Google,4,bagus banget
Pengguna Google,5,Aplikasi musik ini sangat membuat saya terpukau karena fitur yang lengkap
Pengguna Google,5,"Lagu nya enak gampang cari lagu2 yg kita sukai,ga bakal gagal deh Spotify kreen"
Pengguna Google,5,🤙🏻🛫
Pengguna Google,5,Aplikasi music favorit di
Pengguna Google,1,ga prem gaada lirik beli prem ttep gaada lirik gimana si kocak
Pengguna Google,5,Nice
Pengguna Google,4,Bagus tapi tolong kasi mode offline pliss
Pengguna Google,5,Apa itu bisa offline
Pengguna Google,1,"Apaan coba baru 1 lagu lgsg iklan?? Maksa banget tau! Dan gunanya playlist apaan kalo yang diputer random, bikin ga mood asli. Playlist banyak tapi yang diputer lagu diluar pkaylist, mkst???. Kecewa berat aslieee, udah gtu buat sambil maen game suka berhenti sendiri."
Pengguna Google,5,Good
Pengguna Google,5,"bagus banget kalo lagi patah hati,apalagi tambah roko+kopi hitam Beh otak gua langsung tenang"
Pengguna Google,4,"Awlnya sy suka karna bisa donwload musiknya,ee pas lama² musik yng sy donwload it hilang dan td bisa lagi di nyalain klo pake offline padahal kemarin² bisa pake offline tapi knp tiba² td bisa ,jngkel bnget ,klo bolh perbaiki ya ,dan knp klo mau donwload musiknya tu ampun pke byr kn ngk bgus jadinya ,mohon di perbaiki"
Pengguna Google,5,Lagu nya komplit...mudah di operasikan...mantap
Pengguna Google,5,Saya memeberi bintang 5 karena apk ini sangat baik untuk mendengarkan musik
Pengguna Google,5,Music all mancanegara sangat recommended agar kita lebih luas lagi didunia music. 🤝🚩👍👍
Pengguna Google,5,Seru sih lagu lagunya ada yang sad juga aku suka deh 💓✨🤏
Pengguna Google,1,"Main gratisan gak kayak dulu, ganti apk aja dah gua"
Pengguna Google,5,Baik
Pengguna Google,5,𖣂︎
Pengguna Google,5,Teman dalam merenungi hidup 👍👍👍
Pengguna Google,1,sampah...premium tapi loading mulu
Pengguna Google,1,Kebanyakan iklan manja lagi
Pengguna Google,5,Mantab
Pengguna Google,3,BAGUSS
Pengguna Google,5,Sangat menyenangkan
Pengguna Google,5,Good
Pengguna Google,5,aplikasi ini baguss
Pengguna Google,5,Layanan terpercaya
Pengguna Google,5,Bagusss
Pengguna Google,5,bguss
Pengguna Google,5,Very good
Pengguna Google,5,Menurut aku tuh spotify emang sebagus itu tapi minesnya tuh kebanyakan iklan yang maksa kita buat beli spotify premium weh 😭
Pengguna Google,5,👍👍👍
Pengguna Google,4,Saya kasih segini dulu yaa 😃
Pengguna Google,5,Kerenn
Pengguna Google,5,Mantaplah pokonya👍👍
Pengguna Google,5,Lagunya lengkap
Pengguna Google,1,"Sekarang spotify jual mahal padahal dulu juga bisa ganti ganti lagu mentang mentang sekarang terkenal langsung ada premium, mau dengerin lagu aja susah 🙄."
Pengguna Google,1,"Ini saldo saya sudah terpotong di aplikasi gopay buat langganan bulanan, tapi tanggal premiumnya masih si tanggal berakhir 09/03. Ini gimana? Padahal saya sudah bayar tapi premium saya belum terupdate?"
Pengguna Google,1,"Aplikasi paling kikir di dunia yg pernah ada,bener bener fir'aun korun"
Pengguna Google,5,"Rekomen, apalagi ngedengerinnya di mobil"
Pengguna Google,5,Sangangat baik
Pengguna Google,5,Okkkk
Pengguna Google,3,Limiting which how many song you can choose for a day is a mess update
Pengguna Google,5,Keren
Pengguna Google,5,aku suka mendengarkan lagu disini
Pengguna Google,5,mantap
Pengguna Google,5,apk nya bagus si tapi tolong pikirin yang hidup dari keluarga biasa biasa aja masa harus habisin uang buat premium maksa banget buat premium
Pengguna Google,5,Ok
Pengguna Google,5,Sangat sangat membantu untuk pendengaran music dengan lebih nyaman dan mudah
Pengguna Google,5,Oook ok
Pengguna Google,1,"Tolong Pihak Aplikasi Ini Kenapa Waktu Saya Putar Lagu, Lagunya Malah Error Suaranya 🙏"
Pengguna Google,4,Aku tuh suka bangeut sama aplikasi ini soalnya kalau keluar aplikasi lagunya masih bisa terdengar tapi ada yang salah ya harus nya bisa offline ya😑👌
Pengguna Google,4,"bagus bgt, baru masuk ditawarin premium bayar baru denger satu lagu langsung ada iklan bayar udah gitu gaada lirik dahsyat bgt! aplikasi terbagus sepanjang masa! buat developer nya ga sekalian nih buat instal harus bayar juga? bayar bayar kaga ada kualitas, bagus bagus apk paling bagus dari jaman firaun nyampe sekarang download ae ye bagus bgt soalnya"
Pengguna Google,5,Sangat bagus!!
Pengguna Google,5,Keren banget
Pengguna Google,5,"bagus banget, tapi iklannya cukup banyak, dan setiap iklan panjang durasinya, setiap ganti lagu selalu ada iklan, nnti bakalan nyoba yg premium nya"
Pengguna Google,5,Cocok untuk di download 🗿
Pengguna Google,1,"Kenapa auto bayar nya nggak pake persetujuan,gw nggak mo perpanjang Spotify malah ke bayar sendiri tanpa persetujuan."
Pengguna Google,5,suka bngt dengerin lagu di Spotify 🤩🤩
Pengguna Google,5,Bagus sekaliiii
Pengguna Google,4,"Ada yang kurang siih, tapi yaaaa masih ok lah"
Pengguna Google,5,Mantap
Pengguna Google,5,Agak pricey tp gpp
Pengguna Google,5,Ntap
Pengguna Google,5,"baguss, sayaa sukaa sayaa sukaa"
Pengguna Google,5,Sangat bagus dan sangat menyenangkan
Pengguna Google,5,Mantab 👍
Pengguna Google,5,lupppp
Pengguna Google,5,Lagu²nya enak bgt apalagi kalok sambil nungguin magrib
Pengguna Google,4,lumayan juga buat dengerin lagu
Pengguna Google,5,Mantap
Pengguna Google,1,Its so bad
Pengguna Google,1,Kebanyakan iklan 👎👎👎👎👎
Pengguna Google,5,Bagus
Pengguna Google,1,Ga bisa login cok!? 🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿 🗿 🗿 🗿 🗿 🗿 🗿 🗿 🗿🗿🗿 🗿 🗿 🗿 🗿 🗿 🗿🗿🗿🗿🗿 🗿🗿🗿🗿🗿 🗿🗿🗿🗿🗿
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus banget lagu lagunya
Pengguna Google,5,Bagus
Pengguna Google,5,Sangat menarik dan oke apa lagi vitur podcast nya keren keren
Pengguna Google,5,bagus
Pengguna Google,5,b aja
Pengguna Google,1,Tidak bisa premium. Tidak dapat terhubung terus
Pengguna Google,5,👍🏻👍🏻👍🏻
Pengguna Google,1,"Apaan dah iklan ganggu banget sampe 2 menit lohhh padahal lagunya cuma 3-5 menit doang, mending uninstall daripada kesel sendiri dengerin iklan."
Pengguna Google,5,Enak jika lagi galau bisa dengerin musik yang ada di playlist galau berjamaah
Pengguna Google,1,"Makin kikir, sekarang iklan 3x yang awalnya 2x. Tiap iklan 30 detik+ , habis 1 lagu itumah"
Pengguna Google,3,Banyak iklan
Pengguna Google,5,Pas untuk lagi Galau
Pengguna Google,5,Aplikasi ini sangat berguna karena saat hp posisi mati atau buka aplikasi lain lagunya tetap ada. Aplikasi ini membantu saya dalam belajar agar lebih relax. Selain itu didalam Spotify tidak ada iklan sama sekali. Saya sangat menyarankan aplikasi ini untuk mendengarkan lagu!!
Pengguna Google,4,Lagu yg sangat banyk
Pengguna Google,5,Aku suka sekali karena bisa dengar lagu kesukaan
Pengguna Google,5,bagus
Pengguna Google,4,Mantap iklan nya tidak terlalu banyak
Pengguna Google,5,"gatau,cape smaa keadaan.mksh udh buat aku ga sendrian spotify🙆‍♀️💋"
Pengguna Google,5,👍👍👍
Pengguna Google,5,Cocok buat fjkt dan kpopers seperti saya untuk mendengar nya cuman saya benci setiap satu putaran lagu psti ad iklan tolong dikurangi ya terimakasih
Pengguna Google,5,Kerja jadi nyantai dan enjoy ( driver )
Pengguna Google,5,kereeen
Pengguna Google,5,bagus bet
Pengguna Google,5,Bagus
Pengguna Google,3,enak di denger
Pengguna Google,1,Bagaimana cara mengembalikan uang saya ya? Berharap beli paket mini selama seminggu setidaknya agar iklan tidak nongol eh malah muncul juga 🤣 apa gunanya Premium mini coba? Balikin uang saya
Pengguna Google,5,Bagus
Pengguna Google,5,"Spotify Is The Best, Experience The Best Of Teacher"
Pengguna Google,5,makasih Spotify aku jadi gak galau lagi
Pengguna Google,5,Aplikasi nyaa bagus
Pengguna Google,5,Makin sukses selalu..amiinn
Pengguna Google,1,"apk gajelas! padahal beli premium biar ga diganggu musik rekomendasi. mana katanya kalo beli prem gabakal ada musik rekomendasi lagi? mana rekomennya gajelas, ga pas sm playlist gw. nyesel beli prem dah. cukup sekali aja"
Pengguna Google,5,Download lah
Pengguna Google,5,bagus bgt trs banyak pilihan lagu nya lagi
Pengguna Google,1,"Woi tolong ya, lu bikin aplikasi spotify yang bener napa, sinyal dah bagus, iklan muncul nya lama banget kek lemot!"
Pengguna Google,4,Aplikasi yg sangat bagus walaupun agak ngeselin sihh
Pengguna Google,5,Bagusss banggettt
Pengguna Google,5,"fitur Denger Bareng di premium seharusnya bisa melalui banyak speaker, masa cuman speaker host aja yang bunyi"
Pengguna Google,5,bagus bgt
Pengguna Google,5,Terbaik
Pengguna Google,5,Bagus cokkk
Pengguna Google,5,Pengalaman mendengarkan muaik kesayangan dengan nyaman
Pengguna Google,5,bagus banget buat dengerin lagu dan bisa juga buat mengerjakan lain nya dengan mendengar kan lagu
Pengguna Google,5,Aku ga bisa ninggalin Spotify karna semua lagu ada disini jadi kalian bisa cari lagu kesukaan kalian pokoknya best dah
Pengguna Google,5,Mantappp
Pengguna Google,5,Anjayyyy
Pengguna Google,5,Aplikasi yang sangat bagus banyak pilihan lagu dan penyanyi yang terkenal
Pengguna Google,5,Bagus
Pengguna Google,5,Bisa dengerin lgu sambil main game
Pengguna Google,5,enak banget dengar lagu nya di sini
Pengguna Google,5,Mantap
Pengguna Google,5,Bagus
Pengguna Google,5,Ini adalah aplikasi lagu paling bagusssssssss
Pengguna Google,5,Selalu menemani jalanku....
Pengguna Google,5,Awesome
Pengguna Google,5,bagus bgtttt
Pengguna Google,5,Saya sangat suka karena lagunya enak bgt di dengar
Pengguna Google,1,"mau masuk dengan akun dan email lama, katanya email dan sandi salah sudah reset password juga tetep ga bisa masuk 🤦🏼🤦🏼"
Pengguna Google,1,"Sekarang kok malah gini yah setiap mo gnti² lagu haruss nungguin hari esok atau beralih ke premium kmren² kgk kek gitu, payah apk nya 👎👎"
Pengguna Google,5,Bagus bagus lagunya ternyata HP dimatiin masih hidup lagunya
Pengguna Google,5,Keren.. hari² selalu ditemani spotify meskipun gratisan.. semakin menyala semangat kerjaa..hihiiii
Pengguna Google,1,"Kikir banget cuk nih lama², pilih lagu malah disuruh premium"
Pengguna Google,5,"Lagunya ada banyak, bagus sekali 😄"
Pengguna Google,5,Rekomendasi banget utk hal musik
Pengguna Google,5,Banyak lagu yg aku sukaaa
Pengguna Google,5,"good jobb,, cocok untuk anak muda sekarang the best 👏🏻👏🏻"
Pengguna Google,5,Aplikasi ini membuat saya bahagia lah begitu lah pokoknya
Pengguna Google,5,Mantap...
Pengguna Google,5,Bagusssss
Pengguna Google,4,Aku aneh kenapa aku tidak bisa donload spotify
Pengguna Google,5,Bisa mendengar lagu apa aja dimana saja dan kapan saja. Dan lagu apapun yang saya mau cari pasti ada. Saya sangat suka spotify dan spotify sangat sangat sangat keren Ter the Best
Pengguna Google,5,Kurangi iklan nya yaa
Pengguna Google,5,Lagu ya Sagat bagus semua
Pengguna Google,5,i love u spotify
Pengguna Google,5,bagus apa lagi klo udh prem
Pengguna Google,5,seru bgt gilak
Pengguna Google,5,Ini aplikasi musik yg sangat bagus sekali
Pengguna Google,5,SANGAT BAGUSS!! WATASHI DAISUKI
Pengguna Google,5,good job
Pengguna Google,2,Tolong perbaiki kadang suka eror
Pengguna Google,1,"aplikasi bakhil, hampir semua feature di jadiin premium, giliran dibikin MOD apk nya yang gratis malah di ban, kalo bikin apk cuma buat cari duit bukan biar orang bisa dengerin musik mending gausah deh"
Pengguna Google,5,Snagat bagus
Pengguna Google,5,Spotify Love you i Miss
Pengguna Google,1,Mutar musik aja udah harus premium
Pengguna Google,1,Gw suka cuman pelit mahal banget premium ya padahal lu dah untung banyak kasih keringanan dong dikit
Pengguna Google,5,Good
Pengguna Google,4,Kurang satu yaitu tiap dengerin musik tiba-tiba iklan
Pengguna Google,5,"aplikasi nya bagus dan lancar,selancar masa depan 😁"
Pengguna Google,5,Sangat bagus spotify ini
Pengguna Google,5,😁😁
Pengguna Google,5,Mantap
Pengguna Google,5,nggak ribet..
Pengguna Google,2,Habis di update malah banyak bug yg black screen lah trs mencet lagu ga bisa keputar padahal jaringan juga bagus emang bego
Pengguna Google,5,baguss bangett buat ngilangin galau
Pengguna Google,5,Mantap.... Spotify....bos ku....
Pengguna Google,5,mantap
Pengguna Google,5,Kelas.. spotify.
Pengguna Google,4,Blm bisa muter musik low less
Pengguna Google,5,Good
Pengguna Google,5,Keren
Pengguna Google,1,"makin kesini makin sampah .. gue emang bukan pengguna premium ,, tp sumpah suruh nonton iklan tp ga muncul iklan.nya malah jd stuck gabisa diapa""in kan sampah"
Pengguna Google,5,ini musik bagus
Pengguna Google,5,Bagusssssdsdd
Pengguna Google,1,"ini gatau gw doang apa engga... tapi gw buka Spotify pake data seluler tuh ga bisa padahal paket data mah banyak,tapi giliran wifi bisa itu gman ya..."
Pengguna Google,5,Sangat menghibur saya terima kasih spotify
Pengguna Google,5,"Ghost apk,, nice"
Pengguna Google,5,Sangat bagussss👍👍👍👍👍
Pengguna Google,1,"liriknya kok gaada, padahal udah coba install ulng la buat akun lain la tetep aja gaada. ini gmna yaa, gaseru bgt gaada lirik plss gimana balikin kek dulu lagi"
Pengguna Google,3,Sangatbagus
Pengguna Google,5,Bagusss begeteee
Pengguna Google,5,kece badai
Pengguna Google,5,Jooooooosssss
Pengguna Google,5,Om
Pengguna Google,5,Bagus
Pengguna Google,5,Baik
Pengguna Google,5,Enak enak lagu nya
Pengguna Google,1,"milih lagu aj harus premium,di kira kita orang kaya"
Pengguna Google,2,Aku menyukai nya mantap
Pengguna Google,5,Senang
Pengguna Google,5,Seru menyenangkan sekali
Pengguna Google,5,Good
Pengguna Google,5,"kalo ga premium ga ada lirik, nyebelin"
Pengguna Google,5,Anjai mantap emang kalau di Spotify bisa dengar musik sambil main game woooooohooooooooonnn
Pengguna Google,5,Bagus sekali
Pengguna Google,1,Kusut lepas update lagu aku hilang kusus tul
Pengguna Google,5,Kereen
Pengguna Google,1,"Asuh tambah lama tambah mahal premium, mana hp sama PC terpisah... Jelek lah"
Pengguna Google,1,Selalu ada iklan bikin males nyetel nya Muter muter terus padahal jaringan aman
Pengguna Google,5,bisa mendengrkan musik lebih asik
Pengguna Google,5,Bagus banget suka bisa denger banyak musik pokok nya top deh :)
Pengguna Google,5,Bagus
Pengguna Google,5,Aplikasi ini sangat bguss mnrut saya
Pengguna Google,1,gak bisa login walaupun udah ganti sandi masih tetap gak bisa. emosi banget!!
Pengguna Google,5,Mantap banget thanx
Pengguna Google,1,Music hilang gk bisa putar lagu?
Pengguna Google,1,ribet aplikasi ini banyak iklan jadi ga wort it buat dengerin musik
Pengguna Google,5,Bagus
Pengguna Google,5,Lagu nya berdemege
Pengguna Google,5,Aplikasi nya sangat bagus dan nusik musik nya candu asli candu banget
Pengguna Google,1,Tidak bisa offline jadi saya harus gimana lagi?
Pengguna Google,5,Okee bgt
Pengguna Google,5,sangat baik🩲
Pengguna Google,5,Sangat bagus
Pengguna Google,5,Mantap
Pengguna Google,5,Luar biasa
Pengguna Google,5,Apk musik cocot buat kita semua
Pengguna Google,5,the best of the best for Spotify
Pengguna Google,5,Puas
Pengguna Google,1,"Greedy apps, mau denger playlist aja kudu kena shuffle, mau repeat lagu aja kudu premium"
Pengguna Google,2,Sudah lumayan tidak kikir
Pengguna Google,5,Bagus
Pengguna Google,5,Saya kalo tida aku lagu gak nyenyak tidur nya
Pengguna Google,3,tolonv untuk yang tidak premium pelayananya lebih bagusin lagi ajaa hehe
Pengguna Google,5,"Spotify,putat. M,,,"
Pengguna Google,5,kece
Pengguna Google,5,Keren
Pengguna Google,5,bisaa dengerin musik walaupun keluar darii apk nyaa ituu aja sii tp saranku kurangin iklan dari spotify nya ya 😋
Pengguna Google,5,sangat bagus
Pengguna Google,5,Top
Pengguna Google,5,Sangat cocok buat dengerin lagu dana cepat dapatnya
Pengguna Google,5,Banyak lagu
Pengguna Google,5,baguss bangett tapi banyak iklan nyaa
Pengguna Google,5,Bagus keren semua ny ada yg kita cari musik👌👍💪💪🙏🙏
Pengguna Google,3,"Padahal dulu itu Spotify gratis loh sekarang kenapa malah berubah jadi premium semua?,apalagi pas maju mundurin lagu itu harus premium jadi tolong ya Spotify kalo mau ngasih premium itu jangan semua aku juga nggak ngelarang aku cuman ngasih saran terimakasih 📓📓"
Pengguna Google,5,Good application! Semoga lirik bisa ditampilkan di semua lagu.
Pengguna Google,3,"Mw Spotify yang dulu, ga mentingin uang. Masa dulu aja mw pilih lagu terserah mau berapa aja, masa ini harus prenium dulu baru bisa dengerin musik sebebasnya"
Pengguna Google,5,Sngettt bguss
Pengguna Google,5,Bagus
Pengguna Google,2,kemanaaa lirik nyaa?
Pengguna Google,5,Lagu lagunya up-to-date
Pengguna Google,3,BALIKIN MALICE MIZER!! AKU MAU DENGER SUARA GACKT
Pengguna Google,1,"Nih yah, padahal udah premium, udah di unduh lagi, kenapa gak bisa buat dengerin lagu sama sekali.!?"
Pengguna Google,5,i luv spotify
Pengguna Google,5,Bagussss bangeeee
Pengguna Google,5,Mantap
Pengguna Google,1,Makin update main gajelas
Pengguna Google,5,Sangat luar bisa
Pengguna Google,3,"mnurut ku si kurang, soalnya buat yang gratisan(ga pake premium), masa mau milih lagu itu harus premium si?, cuma milih lagu buat di puter doang loh ada batasnya, jadi kurang buat yang mau gratisan, jadi kayak mau nyetel lagu fav disini harus banget buat bayar :) tapi buat yang lainnya bagus, ada banyak banget lagu bagus yang ada disini, lirik juga ada"
Pengguna Google,1,Di hp infinix note 40 memakai headset kabel atau pun bluetooth ada bug yang mengangu suara yang keluar tidak sama
Pengguna Google,4,"Aplikasi ini sebenernya bagus hanya saja, terlalu banyak iklan dan banyak banget fitur yang hanya dapat diperoleh jika menggunakan premium. Kalo bisa tolong, tambahin lagi beberapa fitur yang bisa digunakan oleh pengguna non-premium juga👍"
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,rekomended banget
Pengguna Google,5,Bagus
Pengguna Google,5,"Optimal lagi saat putar lagu,tanpa perlu pakai premium"
Pengguna Google,5,Bagus banget aplikasinya apa lagi bunga maaf aku kasih bintang ful deh🙂💐
Pengguna Google,5,Top
Pengguna Google,5,mantap
Pengguna Google,2,Ada Duit Aplikasi Lancar...🤦‍♂️🤣🤣🤣
Pengguna Google,1,"Pakai iklan, trs pakai waktu, ga bisa offline, harus bayar"
Pengguna Google,3,Kenapa harus bayar seh gak bisa lagi aku mutar lagu ku berulang-ulang
Pengguna Google,5,Bagus sih ya bagus
Pengguna Google,5,"Cukup terhibur dgn aplikasi ini,trimakasih🙏🙏"
Pengguna Google,5,Baik sekali
Pengguna Google,1,Tolong yh aplikasi nya di bagusi soalnya baru 2 lagi dh iklan gitu iklnya nya bilang pakai Spotify dijamin gk ad iklan eh mala ad iklan gk jelas
Pengguna Google,5,Bagus
Pengguna Google,5,Lumayan memuaskan
Pengguna Google,5,Kurangi iklan
Pengguna Google,5,Menginspirasi dan menghibur
Pengguna Google,5,Top
Pengguna Google,3,Emang si iklannya nyebelin tapi gua lumayan suka dengan iklannya karena musik nya kegacha jadi gak usah ribet2 pencet lagu dan kalau bisa disemua lagu di kasih lirik dan translatenya. rekor lagu terbanyak berapa soalnya lagu ku udah sampai 1026 lagu ada sih lagu yang menurutku gak jelas sumpah udah muak aku mencet lagu iklan mencet lagu iklan gitu terus
Pengguna Google,5,Ambatukam
Pengguna Google,5,mantap !!
Pengguna Google,1,"sekarang aplikasinya makin maksa pengguna buat premium banget.... biasanya tiap 2-3 lagu iklan gw masih gapapa, cuma sekarang baru dengerin 10 lagu tiba tiba muncul pesan harus premium untuk mendengarkan lagu ini, jadinya yang keputer lagu random."
Pengguna Google,5,bagus banget rekomend banget sih ini ini
Pengguna Google,5,Bagu sekaliiiii
Pengguna Google,5,Sangat baguss aplikasi ini
Pengguna Google,5,👍👍
Pengguna Google,1,Kenapa Spotify saya tidak boleh membeli premium Spotify mending kalian jangan sampai download Spotify ini
Pengguna Google,5,"cinta mati, kalo lagu ngapain pasti pake apk inih, lop yu sekebonnn😘😘😘😘😘😘"
Pengguna Google,5,Keren
Pengguna Google,5,Bagus
Pengguna Google,5,terbaik dari semua platform streaming musik digital....kabarnya...
Pengguna Google,5,Aku jadi bisaa mode sad di free fire💗💗
Pengguna Google,3,Gimana yaaaaa...... Sebenernya udh bagus tapi masa lir8k nya gk ada terjemah nya sihhh
Pengguna Google,5,Bagus
Pengguna Google,4,Semoga lebih baik lagi
Pengguna Google,5,Di perlukan saat Jenuh
Pengguna Google,5,Menyediakan lagu tetbaik buat saya Dan saya merasaaplikasih ini sangat baik Untuk memmutar lagu lagu favorit
Pengguna Google,4,PLISS BUATIN GRATIS DONG DOWNLOAD LAGU NYAA😭💘
Pengguna Google,5,Mantap 😁😁😁
Pengguna Google,3,saat saya beli premium mini kenapa selalu terjadi kesalahan padahal pulsa saya sudah di potong tetapi Spotify saya belum premium
Pengguna Google,3,Knp saat memilih lagu yg kita suka malah terganti lagu lain??
Pengguna Google,3,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,Aplikasi yang bagus.. saya sangat menyukai aplikasi ini
Pengguna Google,5,Mantap
